x1	x2	x3	x4	x5	x6	x7	x8	x9	x:	x;	x<	x=	x>	u1	u2	u3	u4	u5	u6	u7	u8	error	numIter	cpuTime	cpuTimeSearchDirection	cpuTimeLineSearch	cpuTimeKKTError
0.000063	1.570079	0.000079	1.555045	0.000121	1.559309	0.000005	0.000161	0.041906	0.000173	0.043245	-0.000204	0.039742	-0.000017	-0.003358	-0.482484	-0.005848	0.076145	-0.001283	-0.005634	-0.000002	0.000709	0.000776	2.000000	237.686000	233.395000	0.000000	0.000000
0.000063	1.570121	0.000079	1.555088	0.000120	1.559349	0.000005	0.000160	0.041656	0.000171	0.043128	-0.000204	0.039606	-0.000017	-0.003343	-0.480451	-0.005823	0.075757	-0.001276	-0.005611	-0.000002	0.000709	0.000773	2.000000	237.816001	233.457000	0.000000	0.000000
0.000063	1.570163	0.000079	1.555131	0.000120	1.559388	0.000005	0.000158	0.041407	0.000170	0.043010	-0.000204	0.039471	-0.000017	-0.003328	-0.478423	-0.005799	0.075370	-0.001270	-0.005588	-0.000002	0.000709	0.000770	2.000000	237.814000	233.435000	0.000000	0.000000
0.000064	1.570204	0.000079	1.555174	0.000120	1.559428	0.000005	0.000157	0.041160	0.000168	0.042893	-0.000204	0.039335	-0.000017	-0.003313	-0.476402	-0.005775	0.074984	-0.001263	-0.005565	-0.000002	0.000709	0.000767	2.000000	237.597000	233.262001	0.000000	0.000000
0.000064	1.570245	0.000080	1.555217	0.000120	1.559467	0.000005	0.000155	0.040913	0.000166	0.042777	-0.000204	0.039200	-0.000017	-0.003298	-0.474388	-0.005751	0.074600	-0.001256	-0.005542	-0.000002	0.000709	0.000764	2.000000	251.259000	246.909000	0.000000	0.000000
0.000064	1.570286	0.000080	1.555260	0.000120	1.559506	0.000005	0.000154	0.040668	0.000164	0.042660	-0.000204	0.039066	-0.000017	-0.003283	-0.472379	-0.005727	0.074217	-0.001250	-0.005519	-0.000002	0.000709	0.000761	2.000000	236.751000	232.448000	0.000000	0.000000
0.000064	1.570326	0.000080	1.555302	0.000119	1.559545	0.000005	0.000153	0.040423	0.000162	0.042544	-0.000204	0.038932	-0.000017	-0.003268	-0.470377	-0.005704	0.073835	-0.001243	-0.005496	-0.000002	0.000709	0.000759	2.000000	236.585000	232.314000	0.000000	0.000000
0.000064	1.570367	0.000080	1.555345	0.000119	1.559584	0.000005	0.000151	0.040179	0.000161	0.042429	-0.000204	0.038799	-0.000016	-0.003253	-0.468380	-0.005680	0.073455	-0.001237	-0.005473	-0.000002	0.000709	0.000756	2.000000	236.974000	232.680000	0.000000	0.000000
0.000064	1.570407	0.000080	1.555387	0.000119	1.559623	0.000005	0.000150	0.039937	0.000159	0.042313	-0.000204	0.038666	-0.000016	-0.003238	-0.466390	-0.005656	0.073075	-0.001230	-0.005451	-0.000002	0.000709	0.000753	2.000000	236.888000	232.588000	0.000000	0.000000
0.000064	1.570446	0.000080	1.555430	0.000119	1.559661	0.000005	0.000148	0.039695	0.000157	0.042199	-0.000204	0.038533	-0.000016	-0.003223	-0.464406	-0.005633	0.072697	-0.001224	-0.005428	-0.000002	0.000709	0.000750	2.000000	236.611000	232.219000	0.000000	0.000000
0.000065	1.570486	0.000081	1.555472	0.000118	1.559700	0.000005	0.000147	0.039454	0.000155	0.042084	-0.000204	0.038401	-0.000016	-0.003209	-0.462429	-0.005609	0.072320	-0.001217	-0.005406	-0.000002	0.000709	0.000747	2.000000	237.050001	232.744001	0.000000	0.000000
0.000065	1.570525	0.000081	1.555514	0.000118	1.559738	0.000005	0.000146	0.039215	0.000154	0.041970	-0.000204	0.038269	-0.000016	-0.003194	-0.460457	-0.005586	0.071945	-0.001211	-0.005383	-0.000002	0.000709	0.000744	2.000000	236.621000	232.297000	0.000000	0.000000
0.000065	1.570565	0.000081	1.555556	0.000118	1.559776	0.000005	0.000144	0.038976	0.000152	0.041856	-0.000204	0.038138	-0.000016	-0.003179	-0.458491	-0.005562	0.071570	-0.001204	-0.005361	-0.000002	0.000709	0.000741	2.000000	241.576000	237.241999	0.000000	0.000000
0.000065	1.570603	0.000081	1.555597	0.000118	1.559814	0.000005	0.000143	0.038738	0.000150	0.041742	-0.000204	0.038007	-0.000016	-0.003165	-0.456532	-0.005539	0.071197	-0.001198	-0.005339	-0.000002	0.000709	0.000738	2.000000	237.156000	232.701000	0.000000	0.000000
0.000065	1.570642	0.000081	1.555639	0.000118	1.559852	0.000005	0.000141	0.038502	0.000149	0.041629	-0.000204	0.037877	-0.000016	-0.003150	-0.454578	-0.005516	0.070825	-0.001191	-0.005316	-0.000002	0.000709	0.000736	2.000000	236.722000	232.324000	0.000000	0.000000
0.000065	1.570680	0.000081	1.555681	0.000117	1.559890	0.000005	0.000140	0.038266	0.000147	0.041516	-0.000204	0.037747	-0.000016	-0.003136	-0.452631	-0.005493	0.070454	-0.001185	-0.005294	-0.000002	0.000709	0.000733	2.000000	236.285000	231.917999	0.000000	0.000000
0.000065	1.570719	0.000082	1.555722	0.000117	1.559928	0.000005	0.000139	0.038031	0.000145	0.041403	-0.000204	0.037617	-0.000016	-0.003121	-0.450690	-0.005470	0.070084	-0.001178	-0.005272	-0.000002	0.000709	0.000730	2.000000	236.776999	232.387000	0.000000	0.000000
0.000066	1.570756	0.000082	1.555763	0.000117	1.559965	0.000005	0.000137	0.037797	0.000143	0.041291	-0.000204	0.037488	-0.000016	-0.003107	-0.448755	-0.005447	0.069716	-0.001172	-0.005250	-0.000002	0.000709	0.000727	2.000000	237.355000	233.037000	0.000000	0.000000
0.000066	1.570794	0.000082	1.555805	0.000117	1.560003	0.000005	0.000136	0.037564	0.000142	0.041179	-0.000204	0.037360	-0.000016	-0.003092	-0.446826	-0.005424	0.069349	-0.001166	-0.005228	-0.000002	0.000709	0.000724	2.000000	236.864999	232.482999	0.000000	0.000000
0.000066	1.570832	0.000082	1.555846	0.000117	1.560040	0.000005	0.000135	0.037332	0.000140	0.041067	-0.000204	0.037232	-0.000016	-0.003078	-0.444902	-0.005401	0.068983	-0.001159	-0.005206	-0.000002	0.000709	0.000722	2.000000	236.631000	232.273000	0.000000	0.000000
0.000066	1.570869	0.000082	1.555887	0.000116	1.560077	0.000005	0.000133	0.037101	0.000138	0.040956	-0.000204	0.037104	-0.000016	-0.003064	-0.442985	-0.005378	0.068618	-0.001153	-0.005184	-0.000002	0.000709	0.000719	2.000000	237.143000	232.845000	0.000000	0.000000
0.000066	1.570906	0.000082	1.555928	0.000116	1.560114	0.000005	0.000132	0.036871	0.000137	0.040845	-0.000204	0.036976	-0.000016	-0.003049	-0.441074	-0.005355	0.068254	-0.001147	-0.005162	-0.000002	0.000709	0.000716	2.000000	236.850999	232.447999	0.000000	0.000000
0.000066	1.570943	0.000082	1.555969	0.000116	1.560151	0.000005	0.000131	0.036642	0.000135	0.040734	-0.000204	0.036850	-0.000016	-0.003035	-0.439169	-0.005333	0.067892	-0.001141	-0.005141	-0.000002	0.000709	0.000713	2.000000	236.764000	232.395999	0.000000	0.000000
0.000066	1.570979	0.000082	1.556009	0.000116	1.560188	0.000005	0.000129	0.036414	0.000133	0.040624	-0.000204	0.036723	-0.000016	-0.003021	-0.437270	-0.005310	0.067531	-0.001134	-0.005119	-0.000002	0.000709	0.000710	2.000000	236.406000	231.974000	0.000000	0.000000
0.000066	1.571015	0.000083	1.556050	0.000116	1.560224	0.000005	0.000128	0.036187	0.000132	0.040514	-0.000204	0.036597	-0.000016	-0.003007	-0.435377	-0.005288	0.067171	-0.001128	-0.005098	-0.000002	0.000709	0.000708	2.000000	236.383000	231.976000	0.000000	0.000000
0.000067	1.571051	0.000083	1.556090	0.000115	1.560261	0.000005	0.000127	0.035961	0.000130	0.040404	-0.000204	0.036471	-0.000016	-0.002993	-0.433489	-0.005265	0.066812	-0.001122	-0.005076	-0.000002	0.000709	0.000705	2.000000	236.743001	232.348001	0.000000	0.000000
0.000067	1.571087	0.000083	1.556131	0.000115	1.560297	0.000005	0.000125	0.035735	0.000129	0.040295	-0.000204	0.036346	-0.000016	-0.002979	-0.431608	-0.005243	0.066454	-0.001116	-0.005055	-0.000002	0.000709	0.000702	2.000000	237.103000	232.686000	0.000000	0.000000
0.000067	1.571123	0.000083	1.556171	0.000115	1.560334	0.000005	0.000124	0.035511	0.000127	0.040186	-0.000204	0.036222	-0.000015	-0.002965	-0.429733	-0.005221	0.066098	-0.001110	-0.005033	-0.000002	0.000709	0.000699	2.000000	236.766999	232.444000	0.000000	0.000000
0.000067	1.571158	0.000083	1.556211	0.000115	1.560370	0.000005	0.000123	0.035287	0.000125	0.040077	-0.000204	0.036097	-0.000015	-0.002951	-0.427863	-0.005198	0.065742	-0.001104	-0.005012	-0.000002	0.000709	0.000697	2.000000	238.458000	234.136000	0.000000	0.000000
0.000067	1.571193	0.000083	1.556251	0.000115	1.560406	0.000005	0.000121	0.035065	0.000124	0.039969	-0.000204	0.035973	-0.000015	-0.002937	-0.426000	-0.005176	0.065388	-0.001098	-0.004991	-0.000002	0.000709	0.000694	2.000000	237.118000	232.672001	0.000000	0.000000
0.000067	1.571228	0.000083	1.556291	0.000114	1.560442	0.000005	0.000120	0.034843	0.000122	0.039861	-0.000204	0.035850	-0.000015	-0.002923	-0.424142	-0.005154	0.065035	-0.001091	-0.004970	-0.000002	0.000709	0.000691	2.000000	236.118000	231.829999	0.000000	0.000000
0.000067	1.571263	0.000084	1.556331	0.000114	1.560478	0.000005	0.000119	0.034622	0.000121	0.039753	-0.000204	0.035727	-0.000015	-0.002909	-0.422290	-0.005132	0.064683	-0.001085	-0.004948	-0.000002	0.000709	0.000689	2.000000	237.161001	232.831000	0.000000	0.000000
0.000067	1.571298	0.000084	1.556370	0.000114	1.560513	0.000005	0.000118	0.034403	0.000119	0.039645	-0.000204	0.035604	-0.000015	-0.002895	-0.420444	-0.005110	0.064333	-0.001079	-0.004927	-0.000002	0.000709	0.000686	2.000000	236.662000	232.378000	0.000000	0.000000
0.000068	1.571332	0.000084	1.556410	0.000114	1.560549	0.000005	0.000116	0.034184	0.000117	0.039538	-0.000204	0.035482	-0.000015	-0.002881	-0.418604	-0.005088	0.063983	-0.001073	-0.004906	-0.000002	0.000709	0.000683	2.000000	237.004000	232.693000	0.000000	0.000000
0.000068	1.571366	0.000084	1.556449	0.000114	1.560584	0.000005	0.000115	0.033966	0.000116	0.039431	-0.000204	0.035360	-0.000015	-0.002868	-0.416770	-0.005067	0.063635	-0.001067	-0.004886	-0.000002	0.000709	0.000681	2.000000	236.733000	232.463000	0.000000	0.000000
0.000068	1.571400	0.000084	1.556489	0.000113	1.560620	0.000005	0.000114	0.033749	0.000114	0.039325	-0.000204	0.035238	-0.000015	-0.002854	-0.414941	-0.005045	0.063288	-0.001061	-0.004865	-0.000001	0.000709	0.000678	2.000000	236.975000	232.606000	0.000000	0.000000
0.000068	1.571434	0.000084	1.556528	0.000113	1.560655	0.000005	0.000112	0.033533	0.000113	0.039219	-0.000204	0.035117	-0.000015	-0.002840	-0.413119	-0.005023	0.062942	-0.001055	-0.004844	-0.000001	0.000709	0.000675	2.000000	236.461000	232.155000	0.000000	0.000000
0.000068	1.571467	0.000084	1.556567	0.000113	1.560690	0.000005	0.000111	0.033317	0.000111	0.039113	-0.000204	0.034997	-0.000015	-0.002827	-0.411302	-0.005002	0.062597	-0.001049	-0.004823	-0.000001	0.000709	0.000673	2.000000	236.734000	232.442000	0.000000	0.000000
0.000068	1.571500	0.000084	1.556606	0.000113	1.560725	0.000005	0.000110	0.033103	0.000110	0.039007	-0.000203	0.034877	-0.000015	-0.002813	-0.409491	-0.004980	0.062253	-0.001044	-0.004803	-0.000001	0.000709	0.000670	2.000000	236.049001	231.782999	0.000000	0.000000
0.000068	1.571533	0.000084	1.556645	0.000113	1.560760	0.000005	0.000109	0.032890	0.000108	0.038902	-0.000203	0.034757	-0.000015	-0.002799	-0.407685	-0.004959	0.061911	-0.001038	-0.004782	-0.000001	0.000709	0.000667	2.000000	236.743000	232.387000	0.000000	0.000000
0.000068	1.571566	0.000085	1.556684	0.000112	1.560794	0.000004	0.000108	0.032677	0.000107	0.038797	-0.000203	0.034637	-0.000015	-0.002786	-0.405886	-0.004937	0.061570	-0.001032	-0.004761	-0.000001	0.000709	0.000665	2.000000	237.159000	232.851999	0.000000	0.000000
0.000068	1.571599	0.000085	1.556723	0.000112	1.560829	0.000004	0.000106	0.032465	0.000105	0.038692	-0.000203	0.034518	-0.000015	-0.002772	-0.404092	-0.004916	0.061229	-0.001026	-0.004741	-0.000001	0.000709	0.000662	2.000000	236.906000	232.559999	0.000000	0.000000
0.000069	1.571631	0.000085	1.556762	0.000112	1.560863	0.000004	0.000105	0.032255	0.000104	0.038588	-0.000203	0.034400	-0.000015	-0.002759	-0.402304	-0.004895	0.060890	-0.001020	-0.004721	-0.000001	0.000709	0.000659	2.000000	237.352000	232.989999	0.000000	0.000000
0.000069	1.571663	0.000085	1.556800	0.000112	1.560898	0.000004	0.000104	0.032045	0.000102	0.038484	-0.000203	0.034282	-0.000015	-0.002745	-0.400522	-0.004874	0.060552	-0.001014	-0.004700	-0.000001	0.000709	0.000657	2.000000	235.885999	231.640000	0.000000	0.000000
0.000069	1.571695	0.000085	1.556839	0.000112	1.560932	0.000004	0.000103	0.031836	0.000101	0.038380	-0.000203	0.034164	-0.000015	-0.002732	-0.398745	-0.004853	0.060216	-0.001009	-0.004680	-0.000001	0.000709	0.000654	2.000000	236.440000	232.194000	0.000000	0.000000
0.000069	1.571727	0.000085	1.556877	0.000111	1.560966	0.000004	0.000101	0.031628	0.000099	0.038276	-0.000203	0.034046	-0.000015	-0.002719	-0.396974	-0.004832	0.059880	-0.001003	-0.004660	-0.000001	0.000709	0.000652	2.000000	239.129999	234.878000	0.000000	0.000000
0.000069	1.571758	0.000085	1.556915	0.000111	1.561000	0.000004	0.000100	0.031420	0.000098	0.038173	-0.000203	0.033929	-0.000015	-0.002705	-0.395209	-0.004811	0.059545	-0.000997	-0.004640	-0.000001	0.000709	0.000649	2.000000	236.578000	232.316000	0.000000	0.000000
0.000069	1.571790	0.000085	1.556953	0.000111	1.561034	0.000004	0.000099	0.031214	0.000096	0.038070	-0.000203	0.033813	-0.000015	-0.002692	-0.393450	-0.004790	0.059212	-0.000991	-0.004620	-0.000001	0.000709	0.000646	2.000000	237.017000	232.763000	0.000000	0.000000
0.000069	1.571821	0.000085	1.556991	0.000111	1.561068	0.000004	0.000098	0.031009	0.000095	0.037968	-0.000203	0.033697	-0.000015	-0.002679	-0.391696	-0.004769	0.058880	-0.000986	-0.004600	-0.000001	0.000709	0.000644	2.000000	250.125000	245.805000	0.000000	0.000000
0.000069	1.571852	0.000085	1.557029	0.000111	1.561101	0.000004	0.000097	0.030804	0.000093	0.037865	-0.000203	0.033581	-0.000014	-0.002666	-0.389947	-0.004748	0.058549	-0.000980	-0.004580	-0.000001	0.000709	0.000641	2.000000	236.538000	232.148999	0.000000	0.000000
0.000069	1.571882	0.000086	1.557067	0.000110	1.561135	0.000004	0.000095	0.030600	0.000092	0.037763	-0.000203	0.033465	-0.000014	-0.002653	-0.388205	-0.004727	0.058219	-0.000974	-0.004560	-0.000001	0.000709	0.000639	2.000000	236.179000	231.857000	0.000000	0.000000
0.000069	1.571913	0.000086	1.557105	0.000110	1.561168	0.000004	0.000094	0.030397	0.000090	0.037662	-0.000203	0.033350	-0.000014	-0.002640	-0.386468	-0.004707	0.057890	-0.000969	-0.004540	-0.000001	0.000709	0.000636	2.000000	236.776000	232.480999	0.000000	0.000000
0.000070	1.571943	0.000086	1.557142	0.000110	1.561201	0.000004	0.000093	0.030195	0.000089	0.037560	-0.000202	0.033236	-0.000014	-0.002627	-0.384737	-0.004686	0.057562	-0.000963	-0.004520	-0.000001	0.000709	0.000634	2.000000	236.950001	232.596000	0.000000	0.000000
0.000070	1.571973	0.000086	1.557180	0.000110	1.561235	0.000004	0.000092	0.029994	0.000087	0.037459	-0.000202	0.033121	-0.000014	-0.002614	-0.383011	-0.004666	0.057235	-0.000957	-0.004501	-0.000001	0.000709	0.000631	2.000000	236.746000	232.460000	0.000000	0.000000
0.000070	1.572003	0.000086	1.557217	0.000110	1.561268	0.000004	0.000091	0.029794	0.000086	0.037358	-0.000202	0.033008	-0.000014	-0.002611	-0.382514	-0.004661	0.057385	-0.000960	-0.004479	-0.000001	0.000709	0.000997	1.000000	120.084000	116.196999	0.000000	0.000000
0.000070	1.572033	0.000086	1.557254	0.000109	1.561301	0.000004	0.000090	0.029594	0.000085	0.037258	-0.000202	0.032894	-0.000014	-0.002608	-0.381875	-0.004655	0.057493	-0.000962	-0.004461	-0.000001	0.000709	0.000995	1.000000	120.893001	117.178000	0.000000	0.000000
0.000070	1.572062	0.000086	1.557292	0.000109	1.561333	0.000004	0.000088	0.029395	0.000083	0.037158	-0.000202	0.032783	-0.000014	-0.002604	-0.381157	-0.004647	0.057560	-0.000963	-0.004443	-0.000001	0.000709	0.000993	1.000000	120.312000	116.456000	0.000000	0.000000
0.000070	1.572092	0.000086	1.557329	0.000109	1.561366	0.000004	0.000087	0.029197	0.000082	0.037059	-0.000202	0.032673	-0.000014	-0.002600	-0.380375	-0.004638	0.057593	-0.000963	-0.004427	-0.000001	0.000709	0.000991	1.000000	120.092000	116.288000	0.000000	0.000000
0.000070	1.572121	0.000086	1.557366	0.000109	1.561399	0.000004	0.000086	0.028998	0.000080	0.036960	-0.000202	0.032565	-0.000014	-0.002596	-0.379560	-0.004628	0.057605	-0.000964	-0.004412	-0.000001	0.000709	0.000988	1.000000	128.718000	124.915000	0.000000	0.000000
0.000070	1.572150	0.000086	1.557403	0.000109	1.561431	0.000004	0.000085	0.028801	0.000079	0.036863	-0.000202	0.032458	-0.000014	-0.002591	-0.378715	-0.004618	0.057600	-0.000963	-0.004398	-0.000001	0.000709	0.000986	1.000000	128.848999	124.940000	0.000000	0.000000
0.000070	1.572178	0.000086	1.557440	0.000108	1.561464	0.000004	0.000084	0.028604	0.000077	0.036766	-0.000201	0.032352	-0.000014	-0.002586	-0.377841	-0.004608	0.057578	-0.000963	-0.004384	-0.000001	0.000709	0.000983	1.000000	120.276000	116.354000	0.000000	0.000000
0.000070	1.572207	0.000086	1.557476	0.000108	1.561496	0.000004	0.000083	0.028407	0.000076	0.036669	-0.000201	0.032248	-0.000014	-0.002581	-0.376940	-0.004597	0.057542	-0.000963	-0.004371	-0.000001	0.000709	0.000981	1.000000	120.155000	116.347999	0.000000	0.000000
0.000070	1.572235	0.000087	1.557513	0.000108	1.561528	0.000004	0.000082	0.028211	0.000075	0.036573	-0.000201	0.032143	-0.000014	-0.002576	-0.376014	-0.004586	0.057494	-0.000962	-0.004357	-0.000001	0.000709	0.000978	1.000000	119.870000	116.037000	0.000000	0.000000
0.000071	1.572263	0.000087	1.557549	0.000108	1.561560	0.000004	0.000080	0.028015	0.000073	0.036477	-0.000201	0.032040	-0.000014	-0.002570	-0.375065	-0.004575	0.057433	-0.000961	-0.004344	-0.000001	0.000709	0.000975	1.000000	119.917000	116.082000	0.000000	0.000000
0.000071	1.572291	0.000087	1.557586	0.000108	1.561592	0.000004	0.000079	0.027820	0.000072	0.036382	-0.000201	0.031937	-0.000014	-0.002565	-0.374095	-0.004563	0.057362	-0.000960	-0.004332	-0.000001	0.000709	0.000973	1.000000	119.861000	116.065000	0.000000	0.000000
0.000071	1.572319	0.000087	1.557622	0.000107	1.561624	0.000004	0.000078	0.027626	0.000070	0.036288	-0.000201	0.031835	-0.000014	-0.002559	-0.373105	-0.004551	0.057282	-0.000958	-0.004319	-0.000001	0.000709	0.000970	1.000000	119.959000	116.179000	0.000000	0.000000
0.000071	1.572346	0.000087	1.557658	0.000107	1.561656	0.000004	0.000077	0.027432	0.000069	0.036193	-0.000201	0.031734	-0.000014	-0.002552	-0.372096	-0.004539	0.057192	-0.000957	-0.004307	-0.000001	0.000709	0.000967	1.000000	120.212000	116.407000	0.000000	0.000000
0.000071	1.572374	0.000087	1.557695	0.000107	1.561688	0.000004	0.000076	0.027238	0.000067	0.036100	-0.000200	0.031632	-0.000014	-0.002546	-0.371070	-0.004527	0.057094	-0.000955	-0.004294	-0.000001	0.000709	0.000964	1.000000	120.371001	116.553000	0.000000	0.000000
0.000071	1.572401	0.000087	1.557731	0.000107	1.561719	0.000004	0.000075	0.027046	0.000066	0.036007	-0.000200	0.031532	-0.000014	-0.002540	-0.370028	-0.004514	0.056989	-0.000953	-0.004282	-0.000001	0.000709	0.000961	1.000000	120.339000	116.450000	0.000000	0.000000
0.000071	1.572428	0.000087	1.557767	0.000107	1.561751	0.000004	0.000074	0.026853	0.000065	0.035914	-0.000200	0.031432	-0.000014	-0.002533	-0.368972	-0.004502	0.056876	-0.000951	-0.004270	-0.000001	0.000709	0.000959	1.000000	120.087000	116.267001	0.000000	0.000000
0.000071	1.572455	0.000087	1.557802	0.000106	1.561782	0.000004	0.000072	0.026662	0.000063	0.035821	-0.000200	0.031332	-0.000014	-0.002526	-0.367901	-0.004489	0.056757	-0.000949	-0.004257	-0.000001	0.000709	0.000956	1.000000	120.092001	116.274000	0.000000	0.000000
0.000071	1.572481	0.000087	1.557838	0.000106	1.561813	0.000004	0.000071	0.026470	0.000062	0.035729	-0.000200	0.031232	-0.000014	-0.002519	-0.366818	-0.004476	0.056632	-0.000947	-0.004245	-0.000001	0.000709	0.000953	1.000000	120.180000	116.364000	0.000000	0.000000
0.000071	1.572507	0.000087	1.557874	0.000106	1.561845	0.000004	0.000070	0.026280	0.000060	0.035638	-0.000200	0.031133	-0.000014	-0.002512	-0.365722	-0.004463	0.056501	-0.000945	-0.004233	-0.000001	0.000709	0.000950	1.000000	120.061000	116.174000	0.000000	0.000000
0.000071	1.572534	0.000087	1.557909	0.000106	1.561876	0.000004	0.000069	0.026090	0.000059	0.035547	-0.000199	0.031034	-0.000013	-0.002505	-0.364616	-0.004449	0.056364	-0.000943	-0.004220	-0.000001	0.000709	0.000947	1.000000	120.254000	116.397000	0.000000	0.000000
0.000071	1.572560	0.000087	1.557945	0.000106	1.561907	0.000004	0.000068	0.025901	0.000058	0.035456	-0.000199	0.030936	-0.000013	-0.002497	-0.363500	-0.004436	0.056223	-0.000940	-0.004208	-0.000001	0.000709	0.000944	1.000000	120.107000	116.332000	0.000000	0.000000
0.000071	1.572585	0.000087	1.557980	0.000105	1.561937	0.000004	0.000067	0.025712	0.000056	0.035365	-0.000199	0.030837	-0.000013	-0.002490	-0.362373	-0.004422	0.056077	-0.000938	-0.004196	-0.000001	0.000709	0.000941	1.000000	120.101000	116.215000	0.000000	0.000000
0.000071	1.572611	0.000087	1.558016	0.000105	1.561968	0.000004	0.000066	0.025524	0.000055	0.035275	-0.000199	0.030739	-0.000013	-0.002482	-0.361238	-0.004409	0.055926	-0.000935	-0.004184	-0.000001	0.000709	0.000938	1.000000	120.021999	116.235000	0.000000	0.000000
0.000072	1.572636	0.000087	1.558051	0.000105	1.561999	0.000004	0.000065	0.025336	0.000053	0.035186	-0.000199	0.030642	-0.000013	-0.002474	-0.360095	-0.004395	0.055771	-0.000933	-0.004171	-0.000001	0.000709	0.000935	1.000000	120.115000	116.368000	0.000000	0.000000
